case_id,model_finding_id,initial_adjudicator_type,initial_codeql_relation,initial_matched_reference_ids,initial_relation_confidence,initial_relation_rationale,final_codeql_relation,final_matched_reference_ids,human_review_status,final_decision_source,reviewer_role,source_row_sha256
case-e644dabe399c62ffb568,mf-e7cd7550a13cf76e2668,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/automatic-semicolon-insertion, js/unused-local-variable.",no_match,,author_confirmed,author_manual_review,author,e827a9392e66907a06912368af35869eda3ebde25f98f3c1a12d54652dd747b4
case-e6e36b8bcc69c4977c43,mf-e5d8ddee77df29eedcae,LLM_assistant,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (js/comparison-between-incompatible-types), but the failure condition and required fix are materially different.",related_distinct,,author_confirmed,author_manual_review,author,ddd79b940b31aa03599a8fe74ff309f46e8b5910a7b6a694f1354cfdb682143b
case-e6e36b8bcc69c4977c43,mf-e9b7f00405039fbe2794,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/comparison-between-incompatible-types.",no_match,,author_confirmed,author_manual_review,author,4fbccfc101994a94997946dbb1ed981c221be699c0b02afad9e8407930026627
case-e6e36b8bcc69c4977c43,mf-18eda4cf036d02bd880e,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/comparison-between-incompatible-types.",no_match,,author_confirmed,author_manual_review,author,594f5041abf96eeff71647cf2f1c55c63f9d47cba55218acab11757c01964519
case-e6e36b8bcc69c4977c43,mf-95741a7bbd4fb41c457d,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/comparison-between-incompatible-types.",no_match,,author_confirmed,author_manual_review,author,e8767477e65d8b9d0cd9e760b08c5c431b223085783fda457196b3645f6ad08f
case-e6e36b8bcc69c4977c43,mf-ae710b6f3a3e7dfb3912,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/comparison-between-incompatible-types.",no_match,,author_confirmed,author_manual_review,author,011c94040b50bc808577c7251203b2794f4df5004e365f66473371c0cf589a1e
case-e6e36b8bcc69c4977c43,mf-65f1d7d218177cb7ea7c,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/comparison-between-incompatible-types.",no_match,,author_confirmed,author_manual_review,author,411b2803587c007836916747882de7793445d3072c67538ae081a7b24705abfc
case-e6e36b8bcc69c4977c43,mf-5ec8ada9f4dc79f2e6cd,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/comparison-between-incompatible-types.",no_match,,author_confirmed,author_manual_review,author,387421e3de543811413cccf938ce9d8ca97663902d02ddcd1cdb9dd688d5b0de
case-e7925d2971d434bc38de,mf-058e832c8806425a1a0d,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/cyclic-import.",no_match,,author_confirmed,author_manual_review,author,857fc33320e76c4f3adef6b828e45810213db4d751dacada166533dcc7960319
case-e7925d2971d434bc38de,mf-30c27c8d8d1672d216cb,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/cyclic-import.",no_match,,author_confirmed,author_manual_review,author,098107242772a43c8371e6ec9f224a37a9badb9f34088dcff12ddf81316db240
case-e7925d2971d434bc38de,mf-8c86b293fd029c88268f,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/cyclic-import.",no_match,,author_confirmed,author_manual_review,author,e1491947aea39afc258a890710dca6130bac6b1debed3fe59bc1154880c1a017
case-e7925d2971d434bc38de,mf-f71c8e3477540beee169,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/cyclic-import.",no_match,,author_confirmed,author_manual_review,author,44ff3d5ed2c6a9a6772bfed3b5115d13411724eeb033d6bf119361c47d3047db
case-eb681d918af8f53202fa,mf-b20f77655fe7a86c1730,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/unknown-javadoc-parameter, java/unused-parameter.",no_match,,author_confirmed,author_manual_review,author,678c26a9e747b6aa1951681c9591a65b5c209ef0d4ac44e94c60bf385dcd9802
case-eb681d918af8f53202fa,mf-2b7be61d1e62bfe891ea,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/unknown-javadoc-parameter, java/unused-parameter.",no_match,,author_confirmed,author_manual_review,author,dec93968dac8274e0cc4b9ff62d13351113264303ac082f98d7c250e5bd39ac5
case-eb681d918af8f53202fa,mf-8c0f87de09ccb856e80a,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/unknown-javadoc-parameter, java/unused-parameter.",no_match,,author_confirmed,author_manual_review,author,07748e7817e84821aa2bb6c3bf38bc5da7af52789995601f7eff78e083843045
case-eb681d918af8f53202fa,mf-8f0301488c18d1129857,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/unknown-javadoc-parameter, java/unused-parameter.",no_match,,author_confirmed,author_manual_review,author,4100fcac05444a101179539dbc69167599c658d98a8c17189a4b6484b57c2f8e
case-eb681d918af8f53202fa,mf-1f6725cfdd60839e04fc,LLM_assistant,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (java/unknown-javadoc-parameter, java/unused-parameter), but the failure condition and required fix are materially different.",related_distinct,,author_confirmed,author_manual_review,author,7b175553a10054506b6a752533b4d2d86062ac76e95d7451c57b99df02d78c84
case-eb681d918af8f53202fa,mf-8805da78c05f7501a8a9,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/unknown-javadoc-parameter, java/unused-parameter.",no_match,,author_confirmed,author_manual_review,author,b886b5f41bdf3c855975ccbebcc33fef693f07bef6e6f94a4d08f1de079c205c
case-eb681d918af8f53202fa,mf-5941336ee26f3778a242,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/unknown-javadoc-parameter, java/unused-parameter.",no_match,,author_confirmed,author_manual_review,author,744cfcfa0a2089f1ed82a60eb7ca310bc12a8f51be10d3df97bd94e710ee0c16
case-eb681d918af8f53202fa,mf-420fb3cf6c0d066358e0,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/unknown-javadoc-parameter, java/unused-parameter.",no_match,,author_confirmed,author_manual_review,author,d12f9fd350eee2152f60ce8204c3bdf9b5f92a5b5f0e3e3e52aa98a9604749f3
case-f43ddbe01d48c57e3d09,mf-a94e72e8ca9c52749633,LLM_assistant,related_distinct,,high,"The reviewer identifies importing the wrong event implementations from legacy. CodeQL reports the simultaneous module and from-import styles (sf-6cad134e2360bde1b14e). The same added import triggers both, but the behavioral defect is distinct from the import-style warning.",related_distinct,,author_confirmed,author_manual_review,author,69d5195ac8d75245ee306235c81c2630670751b74a3255559931e8760cdae0fd
case-f73cb6778f797cd03992,mf-221352ef3e10fa370c08,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/inconsistent-javadoc-throws.",no_match,,author_confirmed,author_manual_review,author,59d2246d77169a9ce575321e8333a699629985cc934cd0bdaded11f45459cadf
case-f73cb6778f797cd03992,mf-c8eec46aa327ce765a0b,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/inconsistent-javadoc-throws.",no_match,,author_confirmed,author_manual_review,author,97e0456411878892150db80c0b87ef44d284f02eea0bf2903764094b8a1cd904
case-f73cb6778f797cd03992,mf-4587188ffb503630f030,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/inconsistent-javadoc-throws.",no_match,,author_confirmed,author_manual_review,author,92e8c8ef26d1c7fdb1312a8c1985b1e8532ff17ec1ab7ea35b921c160de8a358
case-f73cb6778f797cd03992,mf-ce0d5042fb19a2ac3914,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were java/inconsistent-javadoc-throws.",no_match,,author_confirmed,author_manual_review,author,005dc59a430d8f92ec2df1695e94c2a8b5112dda7d2de2b0a0c690312bf4a5e0
case-f8ec934ad36d9c3fff54,mf-30bec1e6b3f34bb58a5f,LLM_assistant,same_issue,sf-9d33d57f21df4561ef54,high,"Both identify the inner isPrimeAvailable condition as always true in its enclosing branch, making the alternate badge unreachable.",same_issue,sf-9d33d57f21df4561ef54,author_confirmed,author_manual_review,author,709e54692b2b9adbb442e0642bc85d3dfa68a8a3d6aa9a197ff0f602f0675ebf
case-fd1bb152abf59358660e,mf-16f51214adbfcbbdc983,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/mixed-returns, py/multiple-definition.",no_match,,author_confirmed,author_manual_review,author,591f22d182be2caefde0eb20ce6672b267e1752418f66028a77732912ab308c5
case-fd1bb152abf59358660e,mf-58160e783b7f6cc3afd6,LLM_assistant,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/mixed-returns, py/multiple-definition), but the failure condition and required fix are materially different.",related_distinct,,author_confirmed,author_manual_review,author,51e6ad309ca2d5f0fe4cea216b88471fed5473b88c41dd828e7b1d35d3310d99
case-fd1bb152abf59358660e,mf-0ee5380b18c38208ab0a,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/mixed-returns, py/multiple-definition.",no_match,,author_confirmed,author_manual_review,author,66d70700fc99bccd3c925d5e5efa34ec0da8d138c1e4f5fbe2109ea0d7585dbf
case-fd1bb152abf59358660e,mf-7275e64387783ef801c7,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/mixed-returns, py/multiple-definition.",no_match,,author_confirmed,author_manual_review,author,4ac8aec4cd52cdea5e986d7d5ac5ee091b6925291754f9c8390cf435fc540471
case-fd1bb152abf59358660e,mf-72af3ff6086f600b4450,LLM_assistant,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/mixed-returns, py/multiple-definition.",no_match,,author_confirmed,author_manual_review,author,8d84741d42f1bbfe411c117fec3a9b345c2ff55f3c4e02f11db7c76dfe94a752
