case_id,model_finding_id,file,line,summary,failure_scenario,match_status,candidate_reference_n,silver_finding_id,matched_reference_family,matched_rule_id
case-eb681d918af8f53202fa,mf-2b7be61d1e62bfe891ea,src/main/java/net/openhft/chronicle/wire/YamlWire.java,1293,"Incomplete rename: field 'sb' (inherited from YamlWireOut) was wrongly renamed to 'targetBuffer' in textTo0() at lines 1293,1295,1306 — 'targetBuffer' is undefined in this method",YAML anchor/alias handling fails to compile: 'targetBuffer' is not declared in textTo0().,unmatched_to_codeql,0,,,
case-eb681d918af8f53202fa,mf-8c0f87de09ccb856e80a,src/main/java/net/openhft/chronicle/wire/YamlWire.java,856,Incomplete rename: field 'sb' (inherited from YamlWireOut) was wrongly renamed to 'targetBuffer' at line 856 in read(String) — 'targetBuffer' is undefined,read(String keyName) fails to compile: 'targetBuffer' is not declared in this method.,unmatched_to_codeql,0,,,
case-eb681d918af8f53202fa,mf-8f0301488c18d1129857,src/main/java/net/openhft/chronicle/wire/YamlWire.java,1123,Incomplete rename: field 'sb' (inherited from YamlWireOut) was wrongly renamed to 'targetBuffer' at line 1123 in reset() — 'targetBuffer' is undefined,reset() fails to compile: 'targetBuffer' is not declared in this method.,unmatched_to_codeql,0,,,
case-eb681d918af8f53202fa,mf-1f6725cfdd60839e04fc,src/main/java/net/openhft/chronicle/wire/YamlWire.java,2313,"Incomplete rename: parameter 'type' renamed to 'defaultType' in objectWithInferredType0(), but 4 references (lines 2313,2322,2324,2357) still use the old name 'type' — compile errors",Any call path through objectWithInferredType0() fails to compile: 'type' is undefined.,unmatched_to_codeql,0,,,
case-eb681d918af8f53202fa,mf-8805da78c05f7501a8a9,src/main/java/net/openhft/chronicle/wire/YamlWireOut.java,362,"Incomplete rename: parameter 's' renamed to 'text' in needsQuotes(), but 3 references (lines 362,363,379) still use the old name 's' — compile errors",Any call to needsQuotes() fails to compile: 's' is undefined in this method.,unmatched_to_codeql,0,,,
case-eb681d918af8f53202fa,mf-5941336ee26f3778a242,src/main/java/net/openhft/chronicle/wire/TextWire.java,1431,"Incomplete rename: parameter 'a' renamed to 'destination' in textTo0(), but 2 references (lines 1431,1435) still use the old name 'a' in readText(a, ...) calls — compile errors",TextWire ValueIn textTo0() fails to compile: 'a' is undefined at the readText call sites.,unmatched_to_codeql,0,,,
case-eb681d918af8f53202fa,mf-420fb3cf6c0d066358e0,src/main/java/net/openhft/chronicle/wire/TextWire.java,3066,"Incomplete rename: parameter 'clazz' renamed to 'targetSequenceType' in readSequence(), but 4 references (lines 3066,3076,3086,3098) still use the old name 'clazz' — compile errors",Any call to readSequence() fails to compile: 'clazz' is undefined in the else-if branches.,unmatched_to_codeql,0,,,
case-f43ddbe01d48c57e3d09,mf-a94e72e8ca9c52749633,agentops/__init__.py,7,"ErrorEvent and ToolEvent imported from agentops.legacy (no-op functions returning None) instead of from agentops.event (real dataclasses), shadowing the real implementations at the package level","A user writes `from agentops import ErrorEvent; event = ErrorEvent(trigger_event=ev, exception=ValueError('fail'))` -- the no-op legacy function accepts all args and returns None, so `event` is `None`. Passing it to `Client().record(event)` reaches `session.record(None)`, where line 412 executes `event.id = uuid4()` on `None`, raising `AttributeError: 'NoneType' object has no attribute 'id'`. If the user never passes the result to `record`, the error is silently discarded with no trace -- a silent data-loss path. The real `ErrorEvent` and `ToolEvent` dataclasses at `agentops.event.ErrorEvent` and `agentops.event.ToolEvent` have full behavior (serialization, timestamping, exception parsing in `__post_init__`); the legacy stubs accept any arguments and return None, so code that thought it was constructing an event object gets a falsy None with no error until it tries to use it.",unmatched_to_codeql,0,,,
case-f73cb6778f797cd03992,mf-221352ef3e10fa370c08,src/main/java/net/openhft/chronicle/wire/JSONWire.java,467,BufferUnderflowException when backslash is the last character before the closing quote in a JSON string — bytes.readUnsignedByte() is called without checking remaining bytes after consuming the backslash,"Input JSON {""key"":""value\""} where the backslash immediately precedes the closing quote with no escaped character after it. copyQuote enters the while loop (readRemaining > 0), reads '\' at line 466, then line 467 calls bytes.readUnsignedByte() with 0 remaining bytes, throwing BufferUnderflowException.",unmatched_to_codeql,0,,,
case-f73cb6778f797cd03992,mf-c8eec46aa327ce765a0b,src/main/java/net/openhft/chronicle/wire/JSONWire.java,1390,"Runtime colon validation uses assert instead of if/throw, so the check is silently skipped when assertions are disabled (default JVM configuration)","A malformed type definition like {""@type"" ""com.Foo""} (missing colon) enters readTypeDefinition. The '{' check at line 1384 throws properly, but the colon at line 1390 uses assert. With assertions disabled, the missing colon is silently ignored, the method returns without error, and parseType proceeds with misaligned reads, producing silent data corruption or ClassNotFoundException downstream.",unmatched_to_codeql,0,,,
case-f73cb6778f797cd03992,mf-4587188ffb503630f030,src/main/java/net/openhft/chronicle/wire/JSONWire.java,588,"copyNumber does not handle JSON scientific notation (e/E exponent marker), causing valid JSON numbers like 1e10 to throw IORuntimeException when copied between wire formats","Copying the JSON array [1e10, 2] from JSONWire to BinaryWire via copyTo. copyOne reads '1', calls copyNumber which parses '1' then stops at 'e' (not in the switch cases). Back in copySequence, expectComma(']') encounters 'e' which is neither ',' nor ']', throwing IORuntimeException 'Expected a comma or ']' not a 'e''.",unmatched_to_codeql,0,,,
case-f73cb6778f797cd03992,mf-ce0d5042fb19a2ac3914,src/main/java/net/openhft/chronicle/wire/JSONWire.java,309,"Error message in copyOne uses variable ch (opening quote) instead of ch2 (actual unexpected character), producing misleading diagnostics","A JSON map entry {""key""x""value""} where 'x' appears instead of ':'. copyOne reads the quote, then line 308 checks ch2 ('x') != ':'. The thrown IORuntimeException reports 'Expected a ':' but got a '""' ' — printing the opening quote '""' instead of 'x', misleading the developer about what was actually found.",unmatched_to_codeql,0,,,
case-f8ec934ad36d9c3fff54,mf-30bec1e6b3f34bb58a5f,packages/kit/src/views/ReferFriends/pages/OneKeyId/index.tsx,106,"Unreachable dead code: the 'coming soon' Badge is nested inside an outer conditional that only renders when isPrimeAvailable is true, so the badge's inner check 'isPrimeAvailable ? null : (<Badge>...)' always resolves to null and the badge never renders","The outer ternary on line 84 (`{isPrimeAvailable ? (` ... `) : null}`) means the entire ListItem (including its children) only renders when isPrimeAvailable === true. Inside that ListItem, the children block on line 106 checks `isPrimeAvailable ? null : (<Badge>...)`. Since isPrimeAvailable is guaranteed to be true at that point, the badge branch is never taken. Result: when isPrimeAvailable is false, NO Prime section renders at all (not even a 'coming soon' teaser). The presence of the inner badge code indicates the refactoring is incomplete — either the outer conditional should be restructured to show a ListItem with a badge when Prime is unavailable, or the dead badge JSX (lines 106-114) should be removed.",compatible_location_recovery,1,sf-9d33d57f21df4561ef54,quality,js/trivial-conditional
case-fd1bb152abf59358660e,mf-16f51214adbfcbbdc983,mlflow/pyfunc/__init__.py,2425,"MapType batch result wrapped in `pandas.DataFrame([result])` collapses multiple rows into one, causing row-count mismatch when batch_size > 1","With `result_type=MapType(StringType(), StringType())`, a model receiving a 2-row batch returns `[{'a': 'b'}, {'c': 'd'}]`. `pandas.DataFrame([result])` creates a single-row DataFrame with the entire list as its value. When `result[result.columns[0]]` yields a 1-element Series but the pandas_udf iterator expects a Series of length 2, Spark raises a row-count mismatch error. The fix is `pandas.DataFrame({0: result})` to produce one row per input element.",unmatched_to_codeql,0,,,
case-fd1bb152abf59358660e,mf-58160e783b7f6cc3afd6,mlflow/types/type_hints.py,601,"`element_type is dict` uses identity comparison against the bare `dict` class, which fails for parameterized types like `dict[str, str]` in Python 3.9+","A model with type hint `list[dict[str, str]]` routed through `_convert_data_to_type_hint` with a pandas DataFrame input. `_get_element_type_of_list_type_hint` returns `dict[str, str]` (a `typing.GenericAlias`), and `dict[str, str] is dict` evaluates to `False`. The function falls into the else branch, calling `data.iloc[:, 0].tolist()` instead of `data.to_dict(orient='records')`, potentially dropping columns or mis-handling the conversion. Should use `typing.get_origin(element_type) is dict` instead.",unmatched_to_codeql,0,,,
case-fd1bb152abf59358660e,mf-0ee5380b18c38208ab0a,mlflow/bedrock/chat.py,43,"`tool_call['input']` replaced defensive `tool_call.get('input')`, risking KeyError if the Bedrock API response omits the 'input' key","If a Bedrock API response contains a `toolUse` content block where the `'input'` key is missing (valid per the AWS 'Any Document' spec for empty inputs), `convert_message_to_mlflow_chat` raises an unhandled `KeyError` during trace span attribute extraction. The old code silently produced `'null'` via `.get()` + `json.dumps(None)`.",unmatched_to_codeql,0,,,
case-fd1bb152abf59358660e,mf-7275e64387783ef801c7,mlflow/pyfunc/__init__.py,1577,"Removed `@lru_cache` from `_get_spark_primitive_types()` and `_get_spark_primitive_type_to_np_type()`, causing repeat object creation on every type check in spark_udf","Each call to `_check_udf_return_type` and `_convert_struct_values` within spark_udf re-creates the same tuples and dicts. For struct types with many fields, this adds measurable overhead per batch iteration. The new `_get_spark_primitive_type_to_python_type()` also lacks caching.",unmatched_to_codeql,0,,,
case-fd1bb152abf59358660e,mf-72af3ff6086f600b4450,mlflow/bedrock/_autolog.py,57,Inlined `_skip_if_trace_disabled` decorator missing the original `capture_exception` guard that the streaming wrappers previously provided via deleted `mlflow/bedrock/utils.py`,"The deleted `capture_exception` decorator in `mlflow/bedrock/utils.py` suppressed exceptions during span event handling and raised them only when `_MLFLOW_TESTING` was set. Its removal means unhandled exceptions in span-finalization paths (previously inside `ConverseStreamWrapper._close` and `InvokeModelStreamWrapper._handle_event`) now propagate. Since the streaming wrappers are also deleted this has no current impact, but the guard pattern is lost and any future span-finalization code added to the patched converse/invoke_model functions will lack this safety net.",unmatched_to_codeql,0,,,
