case_id,case_control,target_family,group,repo_name,pr_number,language,task_type,model_finding_id,file,line,match_status,candidate_reference_n,matched_reference_family,matched_rule_id,same_case_reference_n,same_file_reference_n,codeql_relation,matched_reference_ids,relation_confidence,relation_rationale,adjudicator_type,automatic_recovered,automatic_semantic_agreement
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-da1837357df66a9a84aa,sdk/evaluation/azure-ai-evaluation/samples/red_team_samples.py,87,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/print-during-import.",LLM_assistant,0,1
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-b43b33bf82d1d061068d,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/red_team/_red_team.py,1504,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/print-during-import.",LLM_assistant,0,1
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-26bb93e6c6102caa9013,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/red_team/_red_team.py,1817,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/print-during-import.",LLM_assistant,0,1
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-2a97ac0521553fb7cddc,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/red_team/_red_team.py,1829,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/print-during-import.",LLM_assistant,0,1
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-e59837108b6d1882e412,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/red_team/_red_team.py,1472,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/print-during-import.",LLM_assistant,0,1
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-3129e4bc379c5916257c,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/red_team/_red_team.py,214,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/print-during-import.",LLM_assistant,0,1
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-04fa01cafbf8f218dc5f,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/red_team/_red_team.py,1171,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/print-during-import.",LLM_assistant,0,1
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-b705682322e46446eb30,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/red_team/_utils/formatting_utils.py,101,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/print-during-import.",LLM_assistant,0,1
case-c812fbc20a056cc30f2a,positive,quality,human,Azure/azure-sdk-for-python,40382,Python,feat,mf-a8f63113127eec066cd5,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/red_team/__init__.py,5,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/print-during-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-ca17bd7389a0f6607c96,positive,quality,human,cameroncooke/XcodeBuildMCP,62,TypeScript,feat,mf-432d4765c70aa6a3e1e5,src/tools/device.ts,274,unmatched_to_codeql,0,,,3,2,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (js/file-system-race, js/superfluous-trailing-arguments, js/useless-assignment-to-local), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-ca17bd7389a0f6607c96,positive,quality,human,cameroncooke/XcodeBuildMCP,62,TypeScript,feat,mf-faef77c4299a278dd427,src/utils/build-utils.ts,304,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/file-system-race, js/superfluous-trailing-arguments, js/useless-assignment-to-local.",LLM_assistant,0,1
case-ca17bd7389a0f6607c96,positive,quality,human,cameroncooke/XcodeBuildMCP,62,TypeScript,feat,mf-2b6425af3e08467cd46f,src/utils/build-utils.ts,313,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/file-system-race, js/superfluous-trailing-arguments, js/useless-assignment-to-local.",LLM_assistant,0,1
case-ca17bd7389a0f6607c96,positive,quality,human,cameroncooke/XcodeBuildMCP,62,TypeScript,feat,mf-979c09a87a8923105ccf,src/tools/device_log.ts,135,unmatched_to_codeql,0,,,3,1,related_distinct,,medium,"The reviewer reports reading before the terminated child has finished flushing. CodeQL reports a check/use race between fs.access and fs.readFile (sf-f51269a0b33a004be4fa). Both concern concurrent changes to the same log file, but their precise race windows and fixes differ.",LLM_assistant,0,1
case-ca17bd7389a0f6607c96,positive,quality,human,cameroncooke/XcodeBuildMCP,62,TypeScript,feat,mf-eb45c7bcaa83571a357d,src/tools/app_path.ts,289,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/file-system-race, js/superfluous-trailing-arguments, js/useless-assignment-to-local.",LLM_assistant,0,1
case-ca17bd7389a0f6607c96,positive,quality,human,cameroncooke/XcodeBuildMCP,62,TypeScript,feat,mf-6f792eaad63f416680f5,src/tools/device.ts,142,unmatched_to_codeql,0,,,3,2,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (js/file-system-race, js/superfluous-trailing-arguments, js/useless-assignment-to-local), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-ca17bd7389a0f6607c96,positive,quality,human,cameroncooke/XcodeBuildMCP,62,TypeScript,feat,mf-683c1481aef67b560a8f,src/tools/build_ios_device.ts,64,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/file-system-race, js/superfluous-trailing-arguments, js/useless-assignment-to-local.",LLM_assistant,0,1
case-ca17bd7389a0f6607c96,positive,quality,human,cameroncooke/XcodeBuildMCP,62,TypeScript,feat,mf-24c5034247eed73f6904,src/tools/build_ios_simulator.ts,61,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/file-system-race, js/superfluous-trailing-arguments, js/useless-assignment-to-local.",LLM_assistant,0,1
case-cc06a36391a666250d94,positive,quality,human,microsoft/onnxruntime-genai,1264,C++,feat,mf-6ffea054989cf6bd8eb1,src/generators.cpp,151,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/short-global-name.",LLM_assistant,0,1
case-cc06a36391a666250d94,positive,quality,human,microsoft/onnxruntime-genai,1264,C++,feat,mf-ada9839f899a44c1c1d9,src/generators.cpp,468,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/short-global-name.",LLM_assistant,0,1
case-cc06a36391a666250d94,positive,quality,human,microsoft/onnxruntime-genai,1264,C++,feat,mf-742dfdea2e41866007d0,src/ort_genai_c.cpp,499,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/short-global-name.",LLM_assistant,0,1
case-cc06a36391a666250d94,positive,quality,human,microsoft/onnxruntime-genai,1264,C++,feat,mf-4fdd5f1a8c68e4e08837,src/smartptrs.h,139,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/short-global-name.",LLM_assistant,0,1
case-cc06a36391a666250d94,positive,quality,human,microsoft/onnxruntime-genai,1264,C++,feat,mf-9d936bbf71f3b303ab97,src/models/onnxruntime_inline.h,109,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/short-global-name.",LLM_assistant,0,1
case-ceeab167e6eb9cc30b63,positive,quality,human,crewAIInc/crewAI,2851,Python,feat,mf-fb96db3805c2d08b5e3b,src/crewai/cli/tools/main.py,92,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/syntax-error.",LLM_assistant,0,1
case-ceeab167e6eb9cc30b63,positive,quality,human,crewAIInc/crewAI,2851,Python,feat,mf-a3a4fc246044bef6ec0c,src/crewai/cli/tools/main.py,125,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/syntax-error.",LLM_assistant,0,1
case-ceeab167e6eb9cc30b63,positive,quality,human,crewAIInc/crewAI,2851,Python,feat,mf-b61e41a6c22320198a21,src/crewai/cli/utils.py,403,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/syntax-error.",LLM_assistant,0,1
case-d43932c2523bb6005b6b,positive,quality,human,Kanaries/pygwalker,673,Python,feat,mf-ce9b6725da636713d7e0,pygwalker/api/webserver.py,106,unmatched_to_codeql,0,,,6,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/empty-except, py/procedure-return-value-used.",LLM_assistant,0,1
case-d43932c2523bb6005b6b,positive,quality,human,Kanaries/pygwalker,673,Python,feat,mf-4eab908ade94c6c7674d,pygwalker/api/webserver.py,76,unmatched_to_codeql,0,,,6,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/empty-except, py/procedure-return-value-used.",LLM_assistant,0,1
case-d43932c2523bb6005b6b,positive,quality,human,Kanaries/pygwalker,673,Python,feat,mf-4ab9ee308b2e706e3e02,pygwalker/api/webserver.py,109,unmatched_to_codeql,0,,,6,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/empty-except, py/procedure-return-value-used.",LLM_assistant,0,1
case-d43932c2523bb6005b6b,positive,quality,human,Kanaries/pygwalker,673,Python,feat,mf-182d4e5cbd56da18a5cc,pygwalker/api/adapter.py,67,compatible_location_recovery,1,quality,py/procedure-return-value-used,6,5,related_distinct,,high,The reviewer identifies a dropped use_kernel_calc option in the webserver path. CodeQL reports that the return value of walk is used although walk returns None (sf-00684c5b00f72722dc3f). They share a call site but describe different defects.,LLM_assistant,1,0
case-d43932c2523bb6005b6b,positive,quality,human,Kanaries/pygwalker,673,Python,feat,mf-edbf027d4852da280710,pygwalker/api/pygwalker.py,350,unmatched_to_codeql,0,,,6,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/empty-except, py/procedure-return-value-used.",LLM_assistant,0,1
case-d4ea05c67dc5b4b78eca,positive,quality,human,OneKeyHQ/app-monorepo,7207,TypeScript,feat,mf-5a0621b5eb6185d5e40e,packages/kit-bg/src/services/ServiceAddressBook.ts,319,unmatched_to_codeql,0,,,23,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/syntax-error, js/unused-local-variable.",LLM_assistant,0,1
